timestamp,building_id,source_building_id,energy
2016-01-02 01:00:00,B001,Robin_office_Gayle,38.398
2016-01-02 01:00:00,B002,Robin_education_Megan,168.7653
2016-01-02 01:00:00,B003,Robin_education_Kiera,50.5536
2016-01-02 02:00:00,B001,Robin_office_Gayle,39.75
2016-01-02 02:00:00,B002,Robin_education_Megan,159.0
2016-01-02 02:00:00,B003,Robin_education_Kiera,41.25
2016-01-02 03:00:00,B001,Robin_office_Gayle,43.75
2016-01-02 03:00:00,B002,Robin_education_Megan,154.5
2016-01-02 03:00:00,B003,Robin_education_Kiera,43.0
2016-01-02 04:00:00,B001,Robin_office_Gayle,42.5
2016-01-02 04:00:00,B002,Robin_education_Megan,157.0
2016-01-02 04:00:00,B003,Robin_education_Kiera,42.625
2016-01-02 05:00:00,B001,Robin_office_Gayle,42.0
2016-01-02 05:00:00,B002,Robin_education_Megan,164.5
2016-01-02 05:00:00,B003,Robin_education_Kiera,42.0
2016-01-02 06:00:00,B001,Robin_office_Gayle,39.25
2016-01-02 06:00:00,B002,Robin_education_Megan,162.5
2016-01-02 06:00:00,B003,Robin_education_Kiera,41.625
2016-01-02 07:00:00,B001,Robin_office_Gayle,40.0
2016-01-02 07:00:00,B002,Robin_education_Megan,164.0
2016-01-02 07:00:00,B003,Robin_education_Kiera,40.125
2016-01-02 08:00:00,B001,Robin_office_Gayle,41.0
2016-01-02 08:00:00,B002,Robin_education_Megan,156.5
2016-01-02 08:00:00,B003,Robin_education_Kiera,40.5
2016-01-02 09:00:00,B001,Robin_office_Gayle,45.0
2016-01-02 09:00:00,B002,Robin_education_Megan,162.5
2016-01-02 09:00:00,B003,Robin_education_Kiera,41.625
2016-01-02 10:00:00,B001,Robin_office_Gayle,44.5
2016-01-02 10:00:00,B002,Robin_education_Megan,172.5
2016-01-02 10:00:00,B003,Robin_education_Kiera,42.625
2016-01-02 11:00:00,B001,Robin_office_Gayle,46.0
2016-01-02 11:00:00,B002,Robin_education_Megan,176.5
2016-01-02 11:00:00,B003,Robin_education_Kiera,45.375
2016-01-02 12:00:00,B001,Robin_office_Gayle,45.75
2016-01-02 12:00:00,B002,Robin_education_Megan,181.0
2016-01-02 12:00:00,B003,Robin_education_Kiera,46.25
2016-01-02 13:00:00,B001,Robin_office_Gayle,47.0
2016-01-02 13:00:00,B002,Robin_education_Megan,162.5
2016-01-02 13:00:00,B003,Robin_education_Kiera,46.375
2016-01-02 14:00:00,B001,Robin_office_Gayle,45.5
2016-01-02 14:00:00,B002,Robin_education_Megan,162.0
2016-01-02 14:00:00,B003,Robin_education_Kiera,49.875
2016-01-02 15:00:00,B001,Robin_office_Gayle,45.5
2016-01-02 15:00:00,B002,Robin_education_Megan,154.0
2016-01-02 15:00:00,B003,Robin_education_Kiera,49.0
2016-01-02 16:00:00,B001,Robin_office_Gayle,46.75
2016-01-02 16:00:00,B002,Robin_education_Megan,150.0
2016-01-02 16:00:00,B003,Robin_education_Kiera,50.0
2016-01-02 17:00:00,B001,Robin_office_Gayle,45.25
2016-01-02 17:00:00,B002,Robin_education_Megan,142.5
2016-01-02 17:00:00,B003,Robin_education_Kiera,48.75
2016-01-02 18:00:00,B001,Robin_office_Gayle,45.0
2016-01-02 18:00:00,B002,Robin_education_Megan,147.5
2016-01-02 18:00:00,B003,Robin_education_Kiera,48.875
2016-01-02 19:00:00,B001,Robin_office_Gayle,42.75
2016-01-02 19:00:00,B002,Robin_education_Megan,141.5
2016-01-02 19:00:00,B003,Robin_education_Kiera,49.25
2016-01-02 20:00:00,B001,Robin_office_Gayle,40.5
2016-01-02 20:00:00,B002,Robin_education_Megan,149.0
2016-01-02 20:00:00,B003,Robin_education_Kiera,49.125
2016-01-02 21:00:00,B001,Robin_office_Gayle,38.75
2016-01-02 21:00:00,B002,Robin_education_Megan,151.5
2016-01-02 21:00:00,B003,Robin_education_Kiera,47.25
2016-01-02 22:00:00,B001,Robin_office_Gayle,38.25
2016-01-02 22:00:00,B002,Robin_education_Megan,149.5
2016-01-02 22:00:00,B003,Robin_education_Kiera,46.625
2016-01-02 23:00:00,B001,Robin_office_Gayle,39.75
2016-01-02 23:00:00,B002,Robin_education_Megan,154.0
2016-01-02 23:00:00,B003,Robin_education_Kiera,46.25
2016-01-03 00:00:00,B001,Robin_office_Gayle,39.75
2016-01-03 00:00:00,B002,Robin_education_Megan,157.0
2016-01-03 00:00:00,B003,Robin_education_Kiera,45.375
2016-01-03 01:00:00,B001,Robin_office_Gayle,36.25
2016-01-03 01:00:00,B002,Robin_education_Megan,146.0
2016-01-03 01:00:00,B003,Robin_education_Kiera,44.5
2016-01-03 02:00:00,B001,Robin_office_Gayle,37.0
2016-01-03 02:00:00,B002,Robin_education_Megan,154.5
2016-01-03 02:00:00,B003,Robin_education_Kiera,43.875
2016-01-03 03:00:00,B001,Robin_office_Gayle,38.5
2016-01-03 03:00:00,B002,Robin_education_Megan,156.0
2016-01-03 03:00:00,B003,Robin_education_Kiera,43.125
2016-01-03 04:00:00,B001,Robin_office_Gayle,38.0
2016-01-03 04:00:00,B002,Robin_education_Megan,165.0
2016-01-03 04:00:00,B003,Robin_education_Kiera,43.75
2016-01-03 05:00:00,B001,Robin_office_Gayle,37.75
2016-01-03 05:00:00,B002,Robin_education_Megan,174.0
2016-01-03 05:00:00,B003,Robin_education_Kiera,43.5
2016-01-03 06:00:00,B001,Robin_office_Gayle,38.25
2016-01-03 06:00:00,B002,Robin_education_Megan,178.0
2016-01-03 06:00:00,B003,Robin_education_Kiera,44.25
2016-01-03 07:00:00,B001,Robin_office_Gayle,39.5
2016-01-03 07:00:00,B002,Robin_education_Megan,177.0
2016-01-03 07:00:00,B003,Robin_education_Kiera,43.0
2016-01-03 08:00:00,B001,Robin_office_Gayle,41.25
2016-01-03 08:00:00,B002,Robin_education_Megan,178.0
2016-01-03 08:00:00,B003,Robin_education_Kiera,43.375
2016-01-03 09:00:00,B001,Robin_office_Gayle,39.0
2016-01-03 09:00:00,B002,Robin_education_Megan,167.0
2016-01-03 09:00:00,B003,Robin_education_Kiera,44.0
2016-01-03 10:00:00,B001,Robin_office_Gayle,40.25
2016-01-03 10:00:00,B002,Robin_education_Megan,166.0
2016-01-03 10:00:00,B003,Robin_education_Kiera,45.25
2016-01-03 11:00:00,B001,Robin_office_Gayle,41.0
2016-01-03 11:00:00,B002,Robin_education_Megan,160.5
2016-01-03 11:00:00,B003,Robin_education_Kiera,48.25
2016-01-03 12:00:00,B001,Robin_office_Gayle,40.75
2016-01-03 12:00:00,B002,Robin_education_Megan,163.0
2016-01-03 12:00:00,B003,Robin_education_Kiera,52.625
2016-01-03 13:00:00,B001,Robin_office_Gayle,40.75
2016-01-03 13:00:00,B002,Robin_education_Megan,157.5
2016-01-03 13:00:00,B003,Robin_education_Kiera,54.625
2016-01-03 14:00:00,B001,Robin_office_Gayle,40.0
2016-01-03 14:00:00,B002,Robin_education_Megan,158.5
2016-01-03 14:00:00,B003,Robin_education_Kiera,55.875
2016-01-03 15:00:00,B001,Robin_office_Gayle,40.75
2016-01-03 15:00:00,B002,Robin_education_Megan,158.0
2016-01-03 15:00:00,B003,Robin_education_Kiera,56.375
2016-01-03 16:00:00,B001,Robin_office_Gayle,41.75
2016-01-03 16:00:00,B002,Robin_education_Megan,166.5
2016-01-03 16:00:00,B003,Robin_education_Kiera,55.75
2016-01-03 17:00:00,B001,Robin_office_Gayle,42.5
2016-01-03 17:00:00,B002,Robin_education_Megan,161.5
2016-01-03 17:00:00,B003,Robin_education_Kiera,56.375
2016-01-03 18:00:00,B001,Robin_office_Gayle,44.0
2016-01-03 18:00:00,B002,Robin_education_Megan,160.0
2016-01-03 18:00:00,B003,Robin_education_Kiera,55.375
2016-01-03 19:00:00,B001,Robin_office_Gayle,45.0
2016-01-03 19:00:00,B002,Robin_education_Megan,158.5
2016-01-03 19:00:00,B003,Robin_education_Kiera,56.625
2016-01-03 20:00:00,B001,Robin_office_Gayle,41.0
2016-01-03 20:00:00,B002,Robin_education_Megan,152.0
2016-01-03 20:00:00,B003,Robin_education_Kiera,54.0
2016-01-03 21:00:00,B001,Robin_office_Gayle,41.0
2016-01-03 21:00:00,B002,Robin_education_Megan,155.0
2016-01-03 21:00:00,B003,Robin_education_Kiera,48.875
2016-01-03 22:00:00,B001,Robin_office_Gayle,37.25
2016-01-03 22:00:00,B002,Robin_education_Megan,156.0
2016-01-03 22:00:00,B003,Robin_education_Kiera,47.375
2016-01-03 23:00:00,B001,Robin_office_Gayle,37.5
2016-01-03 23:00:00,B002,Robin_education_Megan,158.5
2016-01-03 23:00:00,B003,Robin_education_Kiera,46.875
2016-01-04 00:00:00,B001,Robin_office_Gayle,35.75
2016-01-04 00:00:00,B002,Robin_education_Megan,161.5
2016-01-04 00:00:00,B003,Robin_education_Kiera,47.375
2016-01-04 01:00:00,B001,Robin_office_Gayle,34.5
2016-01-04 01:00:00,B002,Robin_education_Megan,167.5
2016-01-04 01:00:00,B003,Robin_education_Kiera,44.0
2016-01-04 02:00:00,B001,Robin_office_Gayle,37.0
2016-01-04 02:00:00,B002,Robin_education_Megan,161.0
2016-01-04 02:00:00,B003,Robin_education_Kiera,44.75
2016-01-04 03:00:00,B001,Robin_office_Gayle,38.0
2016-01-04 03:00:00,B002,Robin_education_Megan,161.0
2016-01-04 03:00:00,B003,Robin_education_Kiera,45.0
2016-01-04 04:00:00,B001,Robin_office_Gayle,36.25
2016-01-04 04:00:00,B002,Robin_education_Megan,168.0
2016-01-04 04:00:00,B003,Robin_education_Kiera,43.375
2016-01-04 05:00:00,B001,Robin_office_Gayle,38.5
2016-01-04 05:00:00,B002,Robin_education_Megan,166.5
2016-01-04 05:00:00,B003,Robin_education_Kiera,44.375
2016-01-04 06:00:00,B001,Robin_office_Gayle,38.75
2016-01-04 06:00:00,B002,Robin_education_Megan,161.5
2016-01-04 06:00:00,B003,Robin_education_Kiera,46.25
2016-01-04 07:00:00,B001,Robin_office_Gayle,38.0
2016-01-04 07:00:00,B002,Robin_education_Megan,172.5
2016-01-04 07:00:00,B003,Robin_education_Kiera,55.625
2016-01-04 08:00:00,B001,Robin_office_Gayle,41.25
2016-01-04 08:00:00,B002,Robin_education_Megan,205.5
2016-01-04 08:00:00,B003,Robin_education_Kiera,68.0
2016-01-04 09:00:00,B001,Robin_office_Gayle,47.25
2016-01-04 09:00:00,B002,Robin_education_Megan,211.0
2016-01-04 09:00:00,B003,Robin_education_Kiera,85.375
2016-01-04 10:00:00,B001,Robin_office_Gayle,53.0
2016-01-04 10:00:00,B002,Robin_education_Megan,236.0
2016-01-04 10:00:00,B003,Robin_education_Kiera,94.5
2016-01-04 11:00:00,B001,Robin_office_Gayle,60.5
2016-01-04 11:00:00,B002,Robin_education_Megan,233.0
2016-01-04 11:00:00,B003,Robin_education_Kiera,111.125
2016-01-04 12:00:00,B001,Robin_office_Gayle,64.75
2016-01-04 12:00:00,B002,Robin_education_Megan,239.0
2016-01-04 12:00:00,B003,Robin_education_Kiera,115.125
2016-01-04 13:00:00,B001,Robin_office_Gayle,66.5
2016-01-04 13:00:00,B002,Robin_education_Megan,256.5
2016-01-04 13:00:00,B003,Robin_education_Kiera,114.5
2016-01-04 14:00:00,B001,Robin_office_Gayle,68.5
2016-01-04 14:00:00,B002,Robin_education_Megan,230.5
2016-01-04 14:00:00,B003,Robin_education_Kiera,114.0
2016-01-04 15:00:00,B001,Robin_office_Gayle,73.0
2016-01-04 15:00:00,B002,Robin_education_Megan,242.5
2016-01-04 15:00:00,B003,Robin_education_Kiera,114.625
2016-01-04 16:00:00,B001,Robin_office_Gayle,75.5
2016-01-04 16:00:00,B002,Robin_education_Megan,234.0
2016-01-04 16:00:00,B003,Robin_education_Kiera,116.875
2016-01-04 17:00:00,B001,Robin_office_Gayle,60.25
2016-01-04 17:00:00,B002,Robin_education_Megan,218.5
2016-01-04 17:00:00,B003,Robin_education_Kiera,116.125
2016-01-04 18:00:00,B001,Robin_office_Gayle,49.25
2016-01-04 18:00:00,B002,Robin_education_Megan,195.0
2016-01-04 18:00:00,B003,Robin_education_Kiera,92.125
2016-01-04 19:00:00,B001,Robin_office_Gayle,39.0
2016-01-04 19:00:00,B002,Robin_education_Megan,186.5
2016-01-04 19:00:00,B003,Robin_education_Kiera,74.5
2016-01-04 20:00:00,B001,Robin_office_Gayle,34.75
2016-01-04 20:00:00,B002,Robin_education_Megan,172.5
2016-01-04 20:00:00,B003,Robin_education_Kiera,65.0
2016-01-04 21:00:00,B001,Robin_office_Gayle,35.75
2016-01-04 21:00:00,B002,Robin_education_Megan,170.5
2016-01-04 21:00:00,B003,Robin_education_Kiera,58.25
2016-01-04 22:00:00,B001,Robin_office_Gayle,34.25
2016-01-04 22:00:00,B002,Robin_education_Megan,166.5
2016-01-04 22:00:00,B003,Robin_education_Kiera,57.375
2016-01-04 23:00:00,B001,Robin_office_Gayle,33.0
2016-01-04 23:00:00,B002,Robin_education_Megan,165.5
2016-01-04 23:00:00,B003,Robin_education_Kiera,52.75
2016-01-05 00:00:00,B001,Robin_office_Gayle,36.0
2016-01-05 00:00:00,B002,Robin_education_Megan,156.0
2016-01-05 00:00:00,B003,Robin_education_Kiera,46.5
2016-01-05 01:00:00,B001,Robin_office_Gayle,33.0
2016-01-05 01:00:00,B002,Robin_education_Megan,163.0
2016-01-05 01:00:00,B003,Robin_education_Kiera,46.75
2016-01-05 02:00:00,B001,Robin_office_Gayle,32.0
2016-01-05 02:00:00,B002,Robin_education_Megan,158.0
2016-01-05 02:00:00,B003,Robin_education_Kiera,44.625
2016-01-05 03:00:00,B001,Robin_office_Gayle,35.25
2016-01-05 03:00:00,B002,Robin_education_Megan,159.5
2016-01-05 03:00:00,B003,Robin_education_Kiera,45.125
2016-01-05 04:00:00,B001,Robin_office_Gayle,34.25
2016-01-05 04:00:00,B002,Robin_education_Megan,159.5
2016-01-05 04:00:00,B003,Robin_education_Kiera,45.75
2016-01-05 05:00:00,B001,Robin_office_Gayle,33.0
2016-01-05 05:00:00,B002,Robin_education_Megan,163.5
2016-01-05 05:00:00,B003,Robin_education_Kiera,45.125
2016-01-05 06:00:00,B001,Robin_office_Gayle,34.0
2016-01-05 06:00:00,B002,Robin_education_Megan,157.5
2016-01-05 06:00:00,B003,Robin_education_Kiera,49.625
2016-01-05 07:00:00,B001,Robin_office_Gayle,36.0
2016-01-05 07:00:00,B002,Robin_education_Megan,164.5
2016-01-05 07:00:00,B003,Robin_education_Kiera,57.5
2016-01-05 08:00:00,B001,Robin_office_Gayle,40.0
2016-01-05 08:00:00,B002,Robin_education_Megan,175.5
2016-01-05 08:00:00,B003,Robin_education_Kiera,69.125
2016-01-05 09:00:00,B001,Robin_office_Gayle,41.75
2016-01-05 09:00:00,B002,Robin_education_Megan,198.0
2016-01-05 09:00:00,B003,Robin_education_Kiera,76.0
2016-01-05 10:00:00,B001,Robin_office_Gayle,55.25
2016-01-05 10:00:00,B002,Robin_education_Megan,206.5
2016-01-05 10:00:00,B003,Robin_education_Kiera,87.5
2016-01-05 11:00:00,B001,Robin_office_Gayle,69.5
2016-01-05 11:00:00,B002,Robin_education_Megan,231.5
2016-01-05 11:00:00,B003,Robin_education_Kiera,97.875
2016-01-05 12:00:00,B001,Robin_office_Gayle,76.75
2016-01-05 12:00:00,B002,Robin_education_Megan,227.5
2016-01-05 12:00:00,B003,Robin_education_Kiera,103.25
2016-01-05 13:00:00,B001,Robin_office_Gayle,80.0
2016-01-05 13:00:00,B002,Robin_education_Megan,235.0
2016-01-05 13:00:00,B003,Robin_education_Kiera,107.0
2016-01-05 14:00:00,B001,Robin_office_Gayle,76.0
2016-01-05 14:00:00,B002,Robin_education_Megan,228.0
2016-01-05 14:00:00,B003,Robin_education_Kiera,105.375
2016-01-05 15:00:00,B001,Robin_office_Gayle,79.25
2016-01-05 15:00:00,B002,Robin_education_Megan,242.5
2016-01-05 15:00:00,B003,Robin_education_Kiera,108.125
2016-01-05 16:00:00,B001,Robin_office_Gayle,83.0
2016-01-05 16:00:00,B002,Robin_education_Megan,252.0
2016-01-05 16:00:00,B003,Robin_education_Kiera,109.125
2016-01-05 17:00:00,B001,Robin_office_Gayle,62.75
2016-01-05 17:00:00,B002,Robin_education_Megan,252.0
2016-01-05 17:00:00,B003,Robin_education_Kiera,107.5
2016-01-05 18:00:00,B001,Robin_office_Gayle,56.0
2016-01-05 18:00:00,B002,Robin_education_Megan,215.0
2016-01-05 18:00:00,B003,Robin_education_Kiera,87.875
2016-01-05 19:00:00,B001,Robin_office_Gayle,48.25
2016-01-05 19:00:00,B002,Robin_education_Megan,187.5
2016-01-05 19:00:00,B003,Robin_education_Kiera,75.5
2016-01-05 20:00:00,B001,Robin_office_Gayle,41.5
2016-01-05 20:00:00,B002,Robin_education_Megan,169.5
2016-01-05 20:00:00,B003,Robin_education_Kiera,66.75
2016-01-05 21:00:00,B001,Robin_office_Gayle,41.25
2016-01-05 21:00:00,B002,Robin_education_Megan,172.0
2016-01-05 21:00:00,B003,Robin_education_Kiera,60.125
2016-01-05 22:00:00,B001,Robin_office_Gayle,42.5
2016-01-05 22:00:00,B002,Robin_education_Megan,160.5
2016-01-05 22:00:00,B003,Robin_education_Kiera,56.5
2016-01-05 23:00:00,B001,Robin_office_Gayle,41.25
2016-01-05 23:00:00,B002,Robin_education_Megan,165.5
2016-01-05 23:00:00,B003,Robin_education_Kiera,51.5
2016-01-06 00:00:00,B001,Robin_office_Gayle,50.6513
2016-01-06 00:00:00,B002,Robin_education_Megan,195.239
2016-01-06 00:00:00,B003,Robin_education_Kiera,62.2512
2016-01-06 01:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 01:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 01:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 02:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 02:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 02:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 03:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 03:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 03:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 04:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 04:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 04:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 05:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 05:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 05:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 06:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 06:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 06:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 07:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 07:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 07:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 08:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 08:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 08:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 09:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 09:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 09:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 10:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 10:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 10:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 11:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 11:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 11:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 12:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 12:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 12:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 13:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 13:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 13:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 14:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 14:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 14:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 15:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 15:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 15:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 16:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 16:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 16:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 17:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 17:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 17:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 18:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 18:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 18:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 19:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 19:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 19:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 20:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 20:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 20:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 21:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 21:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 21:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 22:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 22:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 22:00:00,B003,Robin_education_Kiera,78.2523
2016-01-06 23:00:00,B001,Robin_office_Gayle,58.3025
2016-01-06 23:00:00,B002,Robin_education_Megan,220.4781
2016-01-06 23:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 00:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 00:00:00,B002,Robin_education_Megan,220.4781
2016-01-07 00:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 01:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 01:00:00,B002,Robin_education_Megan,220.4781
2016-01-07 01:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 02:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 02:00:00,B002,Robin_education_Megan,220.4781
2016-01-07 02:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 03:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 03:00:00,B002,Robin_education_Megan,220.4781
2016-01-07 03:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 04:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 04:00:00,B002,Robin_education_Megan,220.4781
2016-01-07 04:00:00,B003,Robin_education_Kiera,78.2523
2016-01-07 05:00:00,B001,Robin_office_Gayle,58.3025
2016-01-07 05:00:00,B002,Robin_education_Megan,220.4781
